fips,countyname,state,type,typename,death,obesity,uninsured,childpoverty,longcomute,overdose,income,nhwhite
20083,Hodgeman County,KS,13,Aging Farmlands,8225.463659,0.322,0.120195667,0.07,0.25,2,51244,0.887700535
20089,Jewell County,KS,13,Aging Farmlands,6549.380841,0.309,0.119239905,0.204,0.224,6,40940,0.95691141
20101,Lane County,KS,13,Aging Farmlands,6877.922026,0.309,0.131455399,0.163,0.177,2,56677,0.880806846
20109,Logan County,KS,13,Aging Farmlands,6274.584582,0.326,0.115130128,0.131,0.167,8,48453,0.897562699
20135,Ness County,KS,13,Aging Farmlands,9145.400898,0.342,0.128476821,0.139,0.101,4,46439,0.885887914
20141,Osborne County,KS,13,Aging Farmlands,11560.12132,0.333,0.126920263,0.208,0.117,8,41967,0.951949478
20147,Phillips County,KS,13,Aging Farmlands,9075.73823,0.291,0.102074887,0.166,0.152,4,49386,0.935151069
20153,Rawlins County,KS,13,Aging Farmlands,8417.449136,0.342,0.125692137,0.161,0.178,2,47377,0.908983915
20157,Republic County,KS,13,Aging Farmlands,12104.22809,0.353,0.107319918,0.167,0.186,6,43921,0.959353054
20165,Rush County,KS,13,Aging Farmlands,7287.226907,0.33,0.097292724,0.176,0.28,6,45281,0.937540876
20167,Russell County,KS,13,Aging Farmlands,4904.125582,0.331,0.106878698,0.196,0.188,8,43857,0.922438466
20171,Scott County,KS,13,Aging Farmlands,4879.079176,0.372,0.134952429,0.108,0.155,3,60540,0.79272655
20179,Sheridan County,KS,13,Aging Farmlands,10695.21526,0.333,0.143896104,0.18,0.138,3,49860,0.935432443
20183,Smith County,KS,13,Aging Farmlands,9323.406333,0.368,0.106904232,0.172,0.173,6,40006,0.948513216
20185,Stafford County,KS,13,Aging Farmlands,7380.648732,0.356,0.163571001,0.198,0.277,9,46104,0.833174905
20195,Trego County,KS,13,Aging Farmlands,8174.601962,0.325,0.10428051,0.145,0.147,10,46756,0.950905293
20199,Wallace County,KS,13,Aging Farmlands,,0.343,0.113367174,0.119,0.209,2,47844,0.901803607
20201,Washington County,KS,13,Aging Farmlands,7478.515996,0.312,0.117591722,0.139,0.244,5,45077,0.940137036
21201,Robertson County,KY,13,Aging Farmlands,9588.423838,0.348,0.080557238,0.337,0.49,14,41877,0.969837587
27011,Big Stone County,MN,13,Aging Farmlands,5782.88117,0.315,0.058045356,0.159,0.241,10,46713,0.965544555
27069,Kittson County,MN,13,Aging Farmlands,5967.55098,0.286,0.051236749,0.148,0.246,5,50012,0.961227787
27073,Lac qui Parle County,MN,13,Aging Farmlands,4136.493139,0.291,0.05099039,0.138,0.198,7,49669,0.953983619
27081,Lincoln County,MN,13,Aging Farmlands,7199.686351,0.278,0.051716141,0.184,0.326,7,46405,0.964724192
27107,Norman County,MN,13,Aging Farmlands,7061.296304,0.309,0.068028522,0.189,0.296,5,49572,0.893600851
27151,Swift County,MN,13,Aging Farmlands,4360.538979,0.31,0.059196909,0.147,0.225,5,50954,0.916763988
27155,Traverse County,MN,13,Aging Farmlands,6008.111939,0.321,0.064490446,0.205,0.173,8,50416,0.896007151
29005,Atchison County,MO,13,Aging Farmlands,6419.602922,0.312,0.12425,0.187,0.193,5,45966,0.966370678
29041,Chariton County,MO,13,Aging Farmlands,8563.92865,0.314,0.14000694,0.19,0.308,8,44229,0.95010644
29087,Holt County,MO,13,Aging Farmlands,7577.322179,0.329,0.131871345,0.207,0.286,6,42240,0.960431655
29103,Knox County,MO,13,Aging Farmlands,9129.88652,0.322,0.17948718,0.319,0.371,11,36770,0.961616675
29129,Mercer County,MO,13,Aging Farmlands,6015.385047,0.32,0.155803416,0.2,0.301,7,42239,0.954311976
29227,Worth County,MO,13,Aging Farmlands,11363.93127,0.304,0.136275146,0.216,0.417,5,41338,0.965909091
30011,Carter County,MT,13,Aging Farmlands,,0.261,0.188422247,0.205,0.339,3,47280,0.967581047
30019,Daniels County,MT,13,Aging Farmlands,8279.144919,0.259,0.140483384,0.095,0.102,15,49333,0.925356125
30025,Fallon County,MT,13,Aging Farmlands,7521.086118,0.27,0.097144976,0.108,0.155,5,54158,0.95
30033,Garfield County,MT,13,Aging Farmlands,,0.257,0.167487685,0.165,0.093,1,43328,0.969465649
30045,Judith Basin County,MT,13,Aging Farmlands,6147.852069,0.292,0.139931741,0.161,0.304,3,44607,0.96443299
30051,Liberty County,MT,13,Aging Farmlands,,0.267,0.152400835,0.267,0.241,5,38535,0.9626401
30055,McCone County,MT,13,Aging Farmlands,,0.218,0.21979735,0.205,0.195,5,46001,0.946470588
30069,Petroleum County,MT,13,Aging Farmlands,,0.256,0.199453552,0.22,0.395,1,43230,0.969325153
30071,Phillips County,MT,13,Aging Farmlands,6630.575913,0.293,0.193717278,0.208,0.23,7,42550,0.845390757
30075,Powder River County,MT,13,Aging Farmlands,8290.844053,0.258,0.143497758,0.15,0.163,5,47996,0.936998855
30079,Prairie County,MT,13,Aging Farmlands,,0.27,0.156521739,0.16,0.224,11,43592,0.907783418
30091,Sheridan County,MT,13,Aging Farmlands,9733.752102,0.308,0.121917808,0.123,0.137,12,49112,0.923519737
30103,Treasure County,MT,13,Aging Farmlands,,0.261,0.19009901,0.134,0.328,4,50770,0.917630058
30107,Wheatland County,MT,13,Aging Farmlands,6816.299506,0.264,0.234205488,0.278,0.157,7,37360,0.92725555
30109,Wibaux County,MT,13,Aging Farmlands,,0.27,0.192170819,0.142,0.23,5,47908,0.94053065
31005,Arthur County,NE,13,Aging Farmlands,,0.325,0.157303371,0.143,0.357,1,44511,0.938166311
31007,Banner County,NE,13,Aging Farmlands,,0.342,0.124304267,0.216,0.412,1,51049,0.923558897
31009,Blaine County,NE,13,Aging Farmlands,,0.332,0.129032258,0.21,0.332,1,48974,0.962809917
31015,Boyd County,NE,13,Aging Farmlands,4345.760855,0.356,0.113314448,0.235,0.214,3,41461,0.952573158
31017,Brown County,NE,13,Aging Farmlands,6278.70094,0.324,0.130454341,0.201,0.098,3,44709,0.960472973
31021,Burt County,NE,13,Aging Farmlands,7146.920171,0.336,0.095295537,0.149,0.306,5,51054,0.93675527
31029,Chase County,NE,13,Aging Farmlands,8410.414433,0.309,0.146193218,0.115,0.152,4,51695,0.859283719
31049,Deuel County,NE,13,Aging Farmlands,8086.010318,0.329,0.11878453,0.195,0.34,8,48546,0.915643353
31057,Dundy County,NE,13,Aging Farmlands,6833.05193,0.351,0.140751658,0.16,0.208,4,43459,0.882577826
31061,Franklin County,NE,13,Aging Farmlands,6006.459778,0.324,0.100456621,0.218,0.268,6,45456,0.958526875
31063,Frontier County,NE,13,Aging Farmlands,4649.548302,0.352,0.10273619,0.168,0.325,2,55089,0.960320488
31065,Furnas County,NE,13,Aging Farmlands,7464.64929,0.321,0.108122793,0.192,0.156,6,44219,0.935659077
31069,Garden County,NE,13,Aging Farmlands,4780.33455,0.331,0.113318617,0.259,0.319,4,38701,0.916580311
31071,Garfield County,NE,13,Aging Farmlands,4904.0119,0.279,0.117445055,0.179,0.108,7,44016,0.976131278
31075,Grant County,NE,13,Aging Farmlands,,0.304,0.104448743,0.108,0.217,1,55830,0.973478939
31077,Greeley County,NE,13,Aging Farmlands,7502.542767,0.342,0.167766777,0.227,0.271,8,45429,0.959983326
31083,Harlan County,NE,13,Aging Farmlands,3957.931746,0.363,0.099689682,0.194,0.24,8,45626,0.960264901
31085,Hayes County,NE,13,Aging Farmlands,,0.346,0.205714286,0.291,0.34,3,46401,0.948717949
31091,Hooker County,NE,13,Aging Farmlands,,0.27,0.088062622,0.103,0.168,2,47526,0.956214689
31095,Jefferson County,NE,13,Aging Farmlands,8732.201303,0.371,0.090892664,0.156,0.18,5,47750,0.943709071
31101,Keith County,NE,13,Aging Farmlands,7357.595964,0.277,0.093285411,0.194,0.146,6,46431,0.902220005
31103,Keya Paha County,NE,13,Aging Farmlands,,0.314,0.13986014,0.252,0.352,1,47282,0.97977244
31107,Knox County,NE,13,Aging Farmlands,6823.121333,0.322,0.132887784,0.185,0.19,5,46647,0.86045969
31113,Logan County,NE,13,Aging Farmlands,,0.327,0.134883721,0.155,0.479,1,50979,0.953367876
31115,Loup County,NE,13,Aging Farmlands,,0.319,0.123853211,0.257,0.326,1,47918,0.959390863
31117,McPherson County,NE,13,Aging Farmlands,,0.32,0.072916667,0.191,0.499,1,49265,0.955375254
31125,Nance County,NE,13,Aging Farmlands,8180.011367,0.296,0.104680243,0.169,0.266,5,47579,0.96196868
31129,Nuckolls County,NE,13,Aging Farmlands,6986.645767,0.336,0.092949731,0.179,0.164,5,41840,0.950996483
31133,Pawnee County,NE,13,Aging Farmlands,6452.927336,0.313,0.119303635,0.265,0.277,8,42389,0.954374057
31149,Rock County,NE,13,Aging Farmlands,12651.56214,0.284,0.159027128,0.202,0.185,3,48802,0.969064748
31161,Sheridan County,NE,13,Aging Farmlands,8127.155756,0.332,0.135937104,0.249,0.29,5,41128,0.813526939
31163,Sherman County,NE,13,Aging Farmlands,7172.699036,0.342,0.112294718,0.182,0.387,4,43657,0.967256058
31165,Sioux County,NE,13,Aging Farmlands,,0.276,0.108053007,0.254,0.351,1,48891,0.925925926
31169,Thayer County,NE,13,Aging Farmlands,8352.274632,0.308,0.098283931,0.166,0.108,5,48668,0.948637522
31171,Thomas County,NE,13,Aging Farmlands,,0.328,0.098513011,0.201,0.217,1,49449,0.94972067
31175,Valley County,NE,13,Aging Farmlands,6424.010709,0.335,0.108730413,0.178,0.131,7,43405,0.95626195
31181,Webster County,NE,13,Aging Farmlands,10054.53585,0.316,0.104158999,0.164,0.262,5,41616,0.922009437
31183,Wheeler County,NE,13,Aging Farmlands,,0.292,0.128472222,0.219,0.337,2,46838,0.969072165
32011,Eureka County,NV,13,Aging Farmlands,9042.321322,0.268,0.083529412,0.1,0.197,10,67590,0.802295253
38001,Adams County,ND,13,Aging Farmlands,7267.382667,0.323,0.107163324,0.099,0.176,2,48596,0.931887202
38007,Billings County,ND,13,Aging Farmlands,,0.281,0.112244898,0.086,0.457,1,71697,0.926124197
38009,Bottineau County,ND,13,Aging Farmlands,6755.358839,0.317,0.114689709,0.127,0.25,5,54444,0.909104727
38011,Bowman County,ND,13,Aging Farmlands,6188.62003,0.302,0.103808813,0.085,0.151,3,59668,0.92132058
38013,Burke County,ND,13,Aging Farmlands,10738.16058,0.326,0.109895833,0.107,0.377,2,63787,0.932211101
38019,Cavalier County,ND,13,Aging Farmlands,6178.805625,0.372,0.104609929,0.142,0.151,4,52880,0.952704468
38023,Divide County,ND,13,Aging Farmlands,7449.930366,0.293,0.086089239,0.132,0.179,2,60315,0.928305015
38025,Dunn County,ND,13,Aging Farmlands,6012.718965,0.336,0.125773706,0.118,0.399,5,67375,0.818827302
38027,Eddy County,ND,13,Aging Farmlands,12710.79311,0.326,0.108756274,0.15,0.222,2,55196,0.910093299
38029,Emmons County,ND,13,Aging Farmlands,7439.675714,0.336,0.121138211,0.184,0.183,5,44646,0.961446503
38031,Foster County,ND,13,Aging Farmlands,5859.013065,0.34,0.08399848,0.126,0.118,2,54218,0.954889494
38033,Golden Valley County,ND,13,Aging Farmlands,7085.588686,0.34,0.094845361,0.115,0.19,3,56795,0.936158503
38037,Grant County,ND,13,Aging Farmlands,8631.470192,0.337,0.171937895,0.19,0.309,2,39822,0.9486748
38039,Griggs County,ND,13,Aging Farmlands,4218.374835,0.273,0.118148599,0.117,0.169,2,49350,0.969257795
38041,Hettinger County,ND,13,Aging Farmlands,6216.337181,0.301,0.104669061,0.11,0.333,5,50158,0.917078737
38043,Kidder County,ND,13,Aging Farmlands,5505.793565,0.318,0.114270669,0.19,0.292,3,47914,0.944904723
38045,LaMoure County,ND,13,Aging Farmlands,7880.87036,0.317,0.109536083,0.146,0.251,1,52563,0.968864023
38047,Logan County,ND,13,Aging Farmlands,9031.223457,0.319,0.146619217,0.188,0.193,2,50841,0.962905719
38049,McHenry County,ND,13,Aging Farmlands,9280.36976,0.334,0.106652807,0.134,0.41,2,53719,0.945329532
38051,McIntosh County,ND,13,Aging Farmlands,3407.233396,0.309,0.118947368,0.186,0.113,4,42950,0.942394578
38055,McLean County,ND,13,Aging Farmlands,5936.36599,0.356,0.103221565,0.111,0.337,5,60684,0.895261589
38063,Nelson County,ND,13,Aging Farmlands,7498.260555,0.35,0.092689919,0.175,0.319,5,45233,0.928716216
38069,Pierce County,ND,13,Aging Farmlands,8755.831332,0.34,0.113444061,0.152,0.137,5,44291,0.921256152
38073,Ransom County,ND,13,Aging Farmlands,7368.043591,0.355,0.087231057,0.106,0.143,3,56550,0.947816432
38075,Renville County,ND,13,Aging Farmlands,7990.332532,0.299,0.074483421,0.093,0.268,4,57392,0.948627451
38081,Sargent County,ND,13,Aging Farmlands,8509.957414,0.358,0.078585462,0.109,0.163,4,59464,0.922365039
38083,Sheridan County,ND,13,Aging Farmlands,,0.337,0.141935484,0.243,0.404,1,38977,0.947806354
38087,Slope County,ND,13,Aging Farmlands,,0.278,0.090468498,0.16,0.361,1,54040,0.927916121
38091,Steele County,ND,13,Aging Farmlands,,0.293,0.098316498,0.162,0.279,5,61808,0.953618756
38095,Towner County,ND,13,Aging Farmlands,2852.849951,0.326,0.126736111,0.168,0.16,4,50987,0.929297393
38099,Walsh County,ND,13,Aging Farmlands,7321.37209,0.333,0.122925917,0.136,0.177,5,51481,0.845377843
38103,Wells County,ND,13,Aging Farmlands,8179.194373,0.328,0.096288867,0.132,0.162,2,51677,0.965348951
40003,Alfalfa County,OK,13,Aging Farmlands,6114.976077,0.359,0.142561449,0.191,0.261,13,53695,0.839368457
40053,Grant County,OK,13,Aging Farmlands,10393.60424,0.346,0.135740274,0.196,0.312,7,48118,0.886226204
46021,Campbell County,SD,13,Aging Farmlands,,0.307,0.112716763,0.115,0.244,5,47592,0.957184325
46025,Clark County,SD,13,Aging Farmlands,4441.008725,0.291,0.138026225,0.194,0.28,4,45997,0.939277899
46037,Day County,SD,13,Aging Farmlands,5906.132794,0.337,0.166381209,0.18,0.199,3,43602,0.858373721
46043,Douglas County,SD,13,Aging Farmlands,6622.845401,0.3,0.128770824,0.128,0.191,2,48475,0.944747613
46049,Faulk County,SD,13,Aging Farmlands,6192.680411,0.295,0.090755355,0.216,0.101,3,47756,0.972812235
46053,Gregory County,SD,13,Aging Farmlands,12774.20948,0.298,0.166666667,0.218,0.127,6,38338,0.878446416
46055,Haakon County,SD,13,Aging Farmlands,4734.495247,0.278,0.12464986,0.155,0.201,1,47596,0.92230444
46059,Hand County,SD,13,Aging Farmlands,6876.393857,0.298,0.102737009,0.128,0.147,3,52592,0.967761374
46063,Harding County,SD,13,Aging Farmlands,,0.334,0.126666667,0.166,0.226,3,53080,0.93114241
46067,Hutchinson County,SD,13,Aging Farmlands,6456.938142,0.297,0.113846154,0.188,0.226,2,51786,0.947068404
46069,Hyde County,SD,13,Aging Farmlands,,0.325,0.121126761,0.114,0.194,1,51053,0.881656805
46073,Jerauld County,SD,13,Aging Farmlands,,0.275,0.11535882,0.177,0.151,4,47468,0.934630739
46075,Jones County,SD,13,Aging Farmlands,,0.288,0.173049645,0.265,0.11,3,45485,0.888888889
46077,Kingsbury County,SD,13,Aging Farmlands,9003.501538,0.314,0.091120891,0.115,0.308,2,49653,0.948610278
46089,McPherson County,SD,13,Aging Farmlands,9124.522987,0.286,0.131307339,0.246,0.315,2,41253,0.972108286
46091,Marshall County,SD,13,Aging Farmlands,4139.037661,0.335,0.171368861,0.171,0.185,6,54019,0.837533847
46097,Miner County,SD,13,Aging Farmlands,7112.706361,0.303,0.097617664,0.169,0.295,3,46744,0.943884261
46105,Perkins County,SD,13,Aging Farmlands,8678.494893,0.31,0.146140503,0.167,0.18,8,46868,0.949044586
46107,Potter County,SD,13,Aging Farmlands,8262.823856,0.269,0.119538835,0.15,0.178,3,54227,0.938668987
46115,Spink County,SD,13,Aging Farmlands,7660.055065,0.331,0.120467605,0.15,0.216,8,49463,0.951401869
46129,Walworth County,SD,13,Aging Farmlands,7997.046942,0.303,0.149109792,0.21,0.11,5,47834,0.782709447
48033,Borden County,TX,13,Aging Farmlands,,0.276,0.147572816,0.167,0.563,1,60306,0.767772512
48093,Comanche County,TX,13,Aging Farmlands,9229.977179,0.293,0.264703004,0.281,0.315,7,40052,0.69994067
48173,Glasscock County,TX,13,Aging Farmlands,,0.275,0.167690957,0.117,0.396,1,71360,0.605022831
48235,Irion County,TX,13,Aging Farmlands,6475.539441,0.285,0.135891287,0.128,0.378,4,67249,0.700064226
48269,King County,TX,13,Aging Farmlands,,0.278,0.220779221,0.146,0.089,1,59142,0.806228374
48319,Mason County,TX,13,Aging Farmlands,8639.743686,0.272,0.287847222,0.236,0.223,6,44818,0.729506203
48433,Stonewall County,TX,13,Aging Farmlands,,0.273,0.205769231,0.224,0.194,3,44225,0.764375877
53023,Garfield County,WA,13,Aging Farmlands,3320.424352,0.327,0.056363636,0.189,0.337,15,51922,0.917222964
4013,Maricopa County,AZ,14,Big Cities,6146.527531,0.263,0.124524631,0.215,0.368,12,58742,0.560933934
6001,Alameda County,CA,14,Big Cities,4660.079355,0.189,0.060427255,0.124,0.444,6,89472,0.321055238
6037,Los Angeles County,CA,14,Big Cities,4946.151698,0.216,0.124920646,0.234,0.471,8,61308,0.264720507
6067,Sacramento County,CA,14,Big Cities,6240.336083,0.276,0.071990561,0.231,0.356,9,59728,0.455767732
6073,San Diego County,CA,14,Big Cities,4658.189391,0.201,0.094883185,0.164,0.342,8,70693,0.460256939
6075,San Francisco County,CA,14,Big Cities,4568.808273,0.181,0.062735658,0.113,0.497,12,101873,0.409387211
6085,Santa Clara County,CA,14,Big Cities,3621.654472,0.197,0.059435413,0.104,0.383,5,110843,0.323170446
8031,Denver County,CO,14,Big Cities,6565.807432,0.166,0.12127641,0.196,0.353,15,61038,0.541432199
11001,District of Columbia,DC,14,Big Cities,7713.372575,0.228,0.042983745,0.276,0.458,38.8,74093,0.364327554
12031,Duval County,FL,14,Big Cities,8734.89934,0.305,0.132105489,0.206,0.316,11,51948,0.539213284
12086,Miami-Dade County,FL,14,Big Cities,5239.805379,0.212,0.212333503,0.248,0.515,5,45886,0.138075413
13121,Fulton County,GA,14,Big Cities,7087.498137,0.258,0.13960641,0.243,0.379,7,62824,0.401261169
17031,Cook County,IL,14,Big Cities,6533.823197,0.268,0.106295559,0.213,0.511,9,60025,0.424364836
18097,Marion County,IN,14,Big Cities,9216.056155,0.327,0.136781667,0.28,0.285,10,45300,0.562621849
20173,Sedgwick County,KS,14,Big Cities,7608.897002,0.336,0.135133034,0.178,0.149,9,52612,0.684147306
21111,Jefferson County,KY,14,Big Cities,8759.101747,0.319,0.067522716,0.209,0.249,11,52008,0.683475055
24510,Baltimore city,MD,14,Big Cities,12469.76907,0.336,0.081691963,0.313,0.402,15,46604,0.277332006
25025,Suffolk County,MA,14,Big Cities,5577.004403,0.21,0.046351057,0.282,0.482,12,61367,0.458403785
26163,Wayne County,MI,14,Big Cities,10048.02884,0.331,0.084106349,0.338,0.353,11,43570,0.496838855
27053,Hennepin County,MN,14,Big Cities,5017.037377,0.226,0.057956001,0.14,0.284,6,71184,0.695911424
27123,Ramsey County,MN,14,Big Cities,5778.443685,0.259,0.063988349,0.202,0.283,7,60287,0.628723997
29095,Jackson County,MO,14,Big Cities,8341.111251,0.328,0.125819214,0.232,0.32,9,50822,0.625697274
29510,St. Louis city,MO,14,Big Cities,11239.69898,0.326,0.137274254,0.383,0.26,15,39954,0.435855031
31055,Douglas County,NE,14,Big Cities,6433.725644,0.284,0.094102032,0.154,0.168,5,59226,0.700316219
32003,Clark County,NV,14,Big Cities,6938.939603,0.277,0.145347222,0.207,0.315,14,54455,0.435918121
35001,Bernalillo County,NM,14,Big Cities,7579.87116,0.219,0.119294159,0.241,0.237,15,50599,0.393684643
36005,Bronx County,NY,14,Big Cities,6651.215837,0.3,0.111047016,0.398,0.511,9,37355,0.092273239
36047,Kings County,NY,14,Big Cities,5216.158826,0.226,0.102026518,0.284,0.571,7,54793,0.360257117
36061,New York County,NY,14,Big Cities,4139.442735,0.156,0.078594351,0.236,0.654,7,77214,0.46942571
36081,Queens County,NY,14,Big Cities,4319.170222,0.239,0.12944334,0.182,0.59,5,61844,0.252913563
36085,Richmond County,NY,14,Big Cities,5470.213994,0.276,0.064248513,0.186,0.483,9,75524,0.617621293
37119,Mecklenburg County,NC,14,Big Cities,5672.978482,0.251,0.128744799,0.181,0.358,5,63197,0.476513388
37183,Wake County,NC,14,Big Cities,4513.739365,0.229,0.09743604,0.115,0.331,5,76173,0.605180022
39035,Cuyahoga County,OH,14,Big Cities,8037.477749,0.299,0.078161222,0.264,0.326,10,46703,0.594442559
39049,Franklin County,OH,14,Big Cities,7631.480047,0.293,0.09164197,0.239,0.241,9,56090,0.642483539
40109,Oklahoma County,OK,14,Big Cities,9298.17857,0.308,0.163910961,0.243,0.229,11,51082,0.565628313
40143,Tulsa County,OK,14,Big Cities,8609.334722,0.306,0.157981115,0.235,0.178,13,51476,0.627011852
41051,Multnomah County,OR,14,Big Cities,6087.498861,0.222,0.08192323,0.187,0.317,11,62292,0.706329101
42101,Philadelphia County,PA,14,Big Cities,9252.770202,0.294,0.109578089,0.372,0.517,15,41514,0.34873255
47037,Davidson County,TN,14,Big Cities,7836.762574,0.304,0.140124293,0.222,0.329,11,54666,0.564058094
